logTimestamp,faction,planet,regionName,reason,pointValue,multiplier,source
"Mar 27, 2026 @ 09:36:04.000",Imperial,rori,gcw_region_rori_3,a Restuss PvE mission completion,25,1,67112087126
"Mar 27, 2026 @ 09:36:17.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 09:36:20.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 09:36:24.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 09:36:26.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 09:36:39.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 09:36:45.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 09:36:46.000",Imperial,rori,gcw_region_rori_3,a Restuss PvE mission completion,25,1,67315995425
"Mar 27, 2026 @ 09:44:55.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 09:45:16.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 09:45:28.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 09:45:52.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 09:46:26.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 09:46:29.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 09:46:33.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 09:46:35.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 09:46:48.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 09:46:54.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 09:55:04.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 09:55:25.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 09:55:37.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 09:55:40.000",Rebel,rori,gcw_region_rori_3,a Restuss PvE mission completion,41,1,84609412296
"Mar 27, 2026 @ 09:56:01.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 09:56:35.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 09:56:38.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 09:56:42.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 09:56:44.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 09:56:57.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 09:57:03.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 09:57:20.000",Rebel,corellia,gcw_region_corellia_14,factional presence,14,1,22874286480
"Mar 27, 2026 @ 10:02:20.000",Rebel,corellia,gcw_region_corellia_14,factional presence,14,1,22874286480
"Mar 27, 2026 @ 10:05:13.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 10:05:34.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 10:05:46.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 10:06:10.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 10:06:44.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 10:06:47.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 10:06:51.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 10:06:53.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 10:07:06.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 10:07:12.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 10:07:20.000",Rebel,corellia,gcw_region_corellia_14,factional presence,14,1,22874286480
"Mar 27, 2026 @ 10:11:34.000",Imperial,corellia,gcw_region_corellia_14,factional presence,31,1.2460123,108368252256
"Mar 27, 2026 @ 10:12:22.000",Rebel,corellia,gcw_region_corellia_14,factional presence,14,1,22874286480
"Mar 27, 2026 @ 10:15:22.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 10:15:43.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 10:15:55.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 10:16:19.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 10:16:34.000",Imperial,corellia,gcw_region_corellia_14,factional presence,31,1.2460128,108368252256
"Mar 27, 2026 @ 10:16:53.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 10:16:56.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 10:17:00.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 10:17:02.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 10:17:15.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 10:17:21.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 10:21:37.000",Imperial,corellia,gcw_region_corellia_14,factional presence,31,1.2460133,108368252256
"Mar 27, 2026 @ 10:25:31.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 10:25:52.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 10:26:04.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 10:26:28.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 10:26:37.000",Imperial,corellia,gcw_region_corellia_14,factional presence,31,1.2460138,108368252256
"Mar 27, 2026 @ 10:27:02.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 10:27:05.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 10:27:09.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 10:27:11.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 10:27:24.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 10:27:30.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 10:27:30.000",Rebel,lok,gcw_region_lok_4,factional presence,26,1,2710173457
"Mar 27, 2026 @ 10:31:32.000",Imperial,corellia,gcw_region_corellia_14,winning a PvP Space Battle,1555,1,191208759833
"Mar 27, 2026 @ 10:31:32.000",Imperial,corellia,gcw_region_corellia_14,participating in a PvP Space Battle,936,1,191208759833
"Mar 27, 2026 @ 10:31:37.000",Imperial,corellia,gcw_region_corellia_14,factional presence,31,1.2460142,108368252256
"Mar 27, 2026 @ 10:32:30.000",Rebel,lok,gcw_region_lok_4,factional presence,26,1,2710173457
"Mar 27, 2026 @ 10:32:38.000",Imperial,lok,gcw_region_lok_14,factional presence,20,1,108368252256
"Mar 27, 2026 @ 10:35:40.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 10:36:01.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 10:36:06.000",Imperial,lok,gcw_region_lok_14,winning a PvP Space Battle,2000,1,191249760073
"Mar 27, 2026 @ 10:36:06.000",Imperial,lok,gcw_region_lok_14,participating in a PvP Space Battle,1500,1,191249760073
"Mar 27, 2026 @ 10:36:13.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 10:36:37.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 10:37:11.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 10:37:14.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 10:37:18.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 10:37:20.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 10:37:33.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 10:37:39.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 10:45:49.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 10:46:10.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 10:46:22.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 10:46:46.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 10:47:20.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 10:47:23.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 10:47:27.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 10:47:29.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 10:47:42.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 10:47:48.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 10:51:30.000",Imperial,corellia,gcw_region_corellia_14,factional presence,31,1.2460161,21023520955
"Mar 27, 2026 @ 10:55:05.000",Rebel,talus,gcw_region_talus_3,factional presence,18,1,188392948485
"Mar 27, 2026 @ 10:55:58.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 10:56:19.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 10:56:31.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 10:56:55.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 10:57:29.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 10:57:32.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 10:57:36.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 10:57:38.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 10:57:51.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 10:57:57.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 10:58:03.000",Imperial,talus,gcw_region_talus_3,factional presence,10,1,120559242797
"Mar 27, 2026 @ 10:59:40.000",Rebel,corellia,gcw_region_corellia_12,factional presence,14,1,187178494616
"Mar 27, 2026 @ 11:00:08.000",Rebel,talus,gcw_region_talus_3,factional presence,18,1,188392948485
"Mar 27, 2026 @ 11:03:07.000",Imperial,talus,gcw_region_talus_3,factional presence,10,1,120559242797
"Mar 27, 2026 @ 11:04:23.000",Rebel,rori,gcw_region_rori_8,delivering supplies (PvE),2624,32,144466166976
"Mar 27, 2026 @ 11:05:54.000",Imperial,talus,gcw_region_talus_3,winning a Flashpoint,1000,1,-354095520706752249
"Mar 27, 2026 @ 11:05:54.000",Imperial,talus,gcw_region_talus_3,participating in a Flashpoint,1875,1.25,-354095520706752249
"Mar 27, 2026 @ 11:06:07.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 11:06:13.000",Rebel,talus,gcw_region_talus_3,factional presence,18,1,188392948485
"Mar 27, 2026 @ 11:06:28.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 11:06:40.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 11:07:04.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 11:07:38.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 11:07:41.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 11:07:45.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 11:07:47.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 11:08:00.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 11:08:06.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 11:14:55.000",Rebel,talus,gcw_region_talus_3,factional presence,18,1,52082403948
"Mar 27, 2026 @ 11:16:16.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 11:16:37.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 11:16:49.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 11:17:13.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 11:17:47.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 11:17:50.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 11:17:54.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 11:17:56.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 11:18:09.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 11:18:15.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 11:22:46.000",Imperial,dantooine,gcw_region_dantooine_17,factional presence,15,1,108368252256
"Mar 27, 2026 @ 11:26:25.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 11:26:46.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 11:26:58.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 11:27:22.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 11:27:48.000",Imperial,dantooine,gcw_region_dantooine_17,factional presence,15,1,108368252256
"Mar 27, 2026 @ 11:27:56.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 11:27:59.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 11:28:03.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 11:28:05.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 11:28:18.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 11:28:24.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 11:29:02.000",Rebel,rori,gcw_region_rori_12,factional presence,16,1,112913027861
"Mar 27, 2026 @ 11:30:13.000",Imperial,talus,gcw_region_talus_14,building up an Invasion,250,1,-348184546868074204
"Mar 27, 2026 @ 11:32:15.000",Imperial,dantooine,gcw_region_dantooine_17,winning a PvP Space Battle,1500,1,191204762175
"Mar 27, 2026 @ 11:32:15.000",Imperial,dantooine,gcw_region_dantooine_17,participating in a PvP Space Battle,1500,1,191204762175
"Mar 27, 2026 @ 11:34:48.000",Imperial,corellia,gcw_region_corellia_10,factional presence,25,1,184475256752
"Mar 27, 2026 @ 11:36:34.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 11:36:42.000",Imperial,corellia,gcw_region_corellia_14,factional presence,31,1.2460204,21023520955
"Mar 27, 2026 @ 11:36:55.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 11:37:07.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 11:37:31.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 11:38:05.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 11:38:08.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 11:38:12.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 11:38:14.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 11:38:27.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 11:38:33.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 11:39:53.000",Imperial,corellia,gcw_region_corellia_10,factional presence,25,1,184475256752
"Mar 27, 2026 @ 11:44:55.000",Imperial,corellia,gcw_region_corellia_10,factional presence,25,1,184475256752
"Mar 27, 2026 @ 11:46:43.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 11:47:04.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 11:47:16.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 11:47:40.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 11:48:14.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 11:48:17.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 11:48:21.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 11:48:23.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 11:48:36.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 11:48:42.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 11:54:26.000",Rebel,talus,gcw_region_talus_14,factional presence,18,1,186919856456
"Mar 27, 2026 @ 11:56:52.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 11:57:13.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 11:57:25.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 11:57:49.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 11:58:23.000",Rebel,rori,gcw_region_rori_6,Factional base control,21,1.25,191072889645
"Mar 27, 2026 @ 11:58:26.000",Rebel,rori,gcw_region_rori_2,Factional base control,21,1.25,191072813601
"Mar 27, 2026 @ 11:58:30.000",Rebel,lok,gcw_region_lok_5,Factional base control,26,1,191055747742
"Mar 27, 2026 @ 11:58:32.000",Rebel,rori,gcw_region_rori_7,Factional base control,21,1.25,191004788194
"Mar 27, 2026 @ 11:58:45.000",Rebel,rori,gcw_region_rori_3,Factional base control,21,1.3,190767246345
"Mar 27, 2026 @ 11:58:51.000",Rebel,lok,gcw_region_lok_8,Factional base control,26,1,191040288282
"Mar 27, 2026 @ 11:59:30.000",Rebel,talus,gcw_region_talus_14,factional presence,18,1,186919856456
"Mar 27, 2026 @ 12:01:31.000",Rebel,rori,gcw_region_rori_12,factional presence,16,1,186919856456
"Mar 27, 2026 @ 12:02:40.000",Imperial,naboo,gcw_region_naboo_14,factional presence,9,0.8625,186228442694
"Mar 27, 2026 @ 12:07:01.000",Rebel,lok,gcw_region_lok_9,Factional base control,34,1.3,191075008243
"Mar 27, 2026 @ 12:07:22.000",Rebel,rori,gcw_region_rori_5,Factional base control,21,1.3,191073153487
"Mar 27, 2026 @ 12:07:34.000",Rebel,lok,gcw_region_lok_3,Factional base control,26,1,191014229050
"Mar 27, 2026 @ 12:07:40.000",Imperial,naboo,gcw_region_naboo_14,factional presence,9,0.8625,186228442694
"Mar 27, 2026 @ 12:07:58.000",Rebel,lok,gcw_region_lok_4,Factional base control,26,1,190993175379
"Mar 27, 2026 @ 12:07:59.000",Imperial,corellia,gcw_region_corellia_10,factional presence,25,1,184475256752
